document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
api-ref/source/before_you_start/concepts.rst,Concepts,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
api-ref/source/calling_apis/response.rst,Response,,,,,,,,,,,,,,,fail,kein valides Bild,,,0,,
umn/source/application_examples/fault_locating.rst,Fault Locating,,,,,,,,,,,,,,,fail,backend_error,500,,2,,
umn/source/application_examples/resource_tracking.rst,Resource Tracking,,,,,,,,,,,,,,,fail,backend_error,500,,2,,
umn/source/application_examples/security_auditing.rst,Security Auditing,,,,,,,,,,,,,,,fail,backend_error,500,,2,,
umn/source/configuring_key_event_notifications.rst,Configuring Key Event Notifications,,,,,,,,,,,,,,,fail,backend_error,500,,2,,
umn/source/faqs/does_cts_record_ecs_creation_failures.rst,Does CTS Record ECS Creation Failures?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/faqs/how_do_i_find_out_the_login_ip_address_of_an_iam_user.rst,How Do I Find Out the Login IP Address of an IAM User?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/faqs/how_do_i_find_out_who_created_a_specific_ecs.rst,How Do I Find Out Who Created a Specific ECS?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/faqs/what_if_i_cannot_query_traces.rst,What If I Cannot Query Traces?,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/overview.rst,Overview,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/querying_archived_traces.rst,Querying Archived Traces,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/getting_started/querying_real-time_traces.rst,Querying Real-Time Traces,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/management_trackers/configuring_a_tracker.rst,Configuring a Tracker,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/management_trackers/deleting_a_tracker.rst,Deleting a Tracker,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/management_trackers/disabling_or_enabling_a_tracker.rst,Disabling or Enabling a Tracker,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/permissions_management.rst,Permissions Management,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/querying_traces/querying_archived_traces.rst,Querying Archived Traces,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/querying_traces/querying_real-time_traces.rst,Querying Real-Time Traces,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/service_overview/basic_concepts.rst,Basic Concepts,,,,,,,,,,,,,,,fail,backend_error,500,,2,,
umn/source/service_overview/how_cts_functions.rst,How CTS Functions,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/service_overview/what_is_cloud_trace_service.rst,What Is Cloud Trace Service,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
umn/source/verifying_trace_file_integrity/enabling_verification_of_trace_file_integrity.rst,Enabling Verification of Trace File Integrity,,,,,,,,,,,,,,,fail,backend_error,429,,2,,
